timestamp,import_price,export_price
2020-01-30 04:15:00+00:00,0.0868,0.0362
2020-01-30 04:30:00+00:00,0.0868,0.0362
2020-01-30 04:45:00+00:00,0.0868,0.0362
2020-01-30 05:00:00+00:00,0.0986,0.0408
2020-01-30 05:15:00+00:00,0.0986,0.0408
2020-01-30 05:30:00+00:00,0.0986,0.0408
2020-01-30 05:45:00+00:00,0.0986,0.0408
2020-01-30 06:00:00+00:00,0.123,0.05
2020-01-30 06:15:00+00:00,0.123,0.05
2020-01-30 06:30:00+00:00,0.123,0.05
2020-01-30 06:45:00+00:00,0.123,0.05
2020-01-30 07:00:00+00:00,0.1254,0.0509
2020-01-30 07:15:00+00:00,0.1254,0.0509
2020-01-30 07:30:00+00:00,0.1254,0.0509
2020-01-30 07:45:00+00:00,0.1254,0.0509
2020-01-30 08:00:00+00:00,0.1176,0.048
2020-01-30 08:15:00+00:00,0.1176,0.048
2020-01-30 08:30:00+00:00,0.1176,0.048
2020-01-30 08:45:00+00:00,0.1176,0.048
2020-01-30 09:00:00+00:00,0.1141,0.0466
2020-01-30 09:15:00+00:00,0.1141,0.0466
2020-01-30 09:30:00+00:00,0.1141,0.0466
2020-01-30 09:45:00+00:00,0.1141,0.0466
2020-01-30 10:00:00+00:00,0.1122,0.0459
2020-01-30 10:15:00+00:00,0.1122,0.0459
2020-01-30 10:30:00+00:00,0.1122,0.0459
2020-01-30 10:45:00+00:00,0.1122,0.0459
2020-01-30 11:00:00+00:00,0.1161,0.0474
2020-01-30 11:15:00+00:00,0.1161,0.0474
2020-01-30 11:30:00+00:00,0.1161,0.0474
2020-01-30 11:45:00+00:00,0.1161,0.0474
2020-01-30 12:00:00+00:00,0.1238,0.0503
2020-01-30 12:15:00+00:00,0.1238,0.0503
2020-01-30 12:30:00+00:00,0.1238,0.0503
2020-01-30 12:45:00+00:00,0.1238,0.0503
2020-01-30 13:00:00+00:00,0.1182,0.0482
2020-01-30 13:15:00+00:00,0.1182,0.0482
2020-01-30 13:30:00+00:00,0.1182,0.0482
2020-01-30 13:45:00+00:00,0.1182,0.0482
2020-01-30 14:00:00+00:00,0.1131,0.0463
2020-01-30 14:15:00+00:00,0.1131,0.0463
2020-01-30 14:30:00+00:00,0.1131,0.0463
2020-01-30 14:45:00+00:00,0.1131,0.0463
2020-01-30 15:00:00+00:00,0.2969,0.1295
2020-01-30 15:15:00+00:00,0.2969,0.1295
2020-01-30 15:30:00+00:00,0.2969,0.1295
2020-01-30 15:45:00+00:00,0.2969,0.1295
2020-01-30 16:00:00+00:00,0.3126,0.1354
2020-01-30 16:15:00+00:00,0.3126,0.1354
2020-01-30 16:30:00+00:00,0.3126,0.1354
2020-01-30 16:45:00+00:00,0.3126,0.1354
2020-01-30 17:00:00+00:00,0.3099,0.1344
2020-01-30 17:15:00+00:00,0.3099,0.1344
2020-01-30 17:30:00+00:00,0.3099,0.1344
2020-01-30 17:45:00+00:00,0.3099,0.1344
2020-01-30 18:00:00+00:00,0.1271,0.0516
2020-01-30 18:15:00+00:00,0.1271,0.0516
2020-01-30 18:30:00+00:00,0.1271,0.0516
2020-01-30 18:45:00+00:00,0.1271,0.0516
2020-01-30 19:00:00+00:00,0.1022,0.0421
2020-01-30 19:15:00+00:00,0.1022,0.0421
2020-01-30 19:30:00+00:00,0.1022,0.0421
2020-01-30 19:45:00+00:00,0.1022,0.0421
2020-01-30 20:00:00+00:00,0.097,0.0401
2020-01-30 20:15:00+00:00,0.097,0.0401
2020-01-30 20:30:00+00:00,0.097,0.0401
2020-01-30 20:45:00+00:00,0.097,0.0401
2020-01-30 21:00:00+00:00,0.0926,0.0385
2020-01-30 21:15:00+00:00,0.0926,0.0385
2020-01-30 21:30:00+00:00,0.0926,0.0385
2020-01-30 21:45:00+00:00,0.0926,0.0385
2020-01-30 22:00:00+00:00,0.0745,0.0316
2020-01-30 22:15:00+00:00,0.0745,0.0316
2020-01-30 22:30:00+00:00,0.0745,0.0316
2020-01-30 22:45:00+00:00,0.0745,0.0316
2020-01-30 23:00:00+00:00,0.0243,0.0125
2020-01-30 23:15:00+00:00,0.0243,0.0125
2020-01-30 23:30:00+00:00,0.0243,0.0125
2020-01-30 23:45:00+00:00,0.0243,0.0125
2020-01-31 00:00:00+00:00,0.0244,0.0126
2020-01-31 00:15:00+00:00,0.0244,0.0126
2020-01-31 00:30:00+00:00,0.0244,0.0126
2020-01-31 00:45:00+00:00,0.0244,0.0126
2020-01-31 01:00:00+00:00,0.0025,0.0042
2020-01-31 01:15:00+00:00,0.0025,0.0042
2020-01-31 01:30:00+00:00,0.0025,0.0042
2020-01-31 01:45:00+00:00,0.0025,0.0042
2020-01-31 02:00:00+00:00,0.0147,0.0088
2020-01-31 02:15:00+00:00,0.0147,0.0088
2020-01-31 02:30:00+00:00,0.0147,0.0088
2020-01-31 02:45:00+00:00,0.0147,0.0088
2020-01-31 03:00:00+00:00,0.0244,0.0125
2020-01-31 03:15:00+00:00,0.0244,0.0125
2020-01-31 03:30:00+00:00,0.0244,0.0125
2020-01-31 03:45:00+00:00,0.0244,0.0125
2020-01-31 04:00:00+00:00,0.057,0.0249
2020-01-31 04:15:00+00:00,0.057,0.0249
2020-01-31 04:30:00+00:00,0.057,0.0249
2020-01-31 04:45:00+00:00,0.057,0.0249
2020-01-31 05:00:00+00:00,0.0844,0.0353
2020-01-31 05:15:00+00:00,0.0844,0.0353
2020-01-31 05:30:00+00:00,0.0844,0.0353
2020-01-31 05:45:00+00:00,0.0844,0.0353
2020-01-31 06:00:00+00:00,0.1168,0.0476
2020-01-31 06:15:00+00:00,0.1168,0.0476
2020-01-31 06:30:00+00:00,0.1168,0.0476
2020-01-31 06:45:00+00:00,0.1168,0.0476
2020-01-31 07:00:00+00:00,0.1233,0.0501
2020-01-31 07:15:00+00:00,0.1233,0.0501
2020-01-31 07:30:00+00:00,0.1233,0.0501
2020-01-31 07:45:00+00:00,0.1233,0.0501
2020-01-31 08:00:00+00:00,0.1178,0.0481
2020-01-31 08:15:00+00:00,0.1178,0.0481
2020-01-31 08:30:00+00:00,0.1178,0.0481
2020-01-31 08:45:00+00:00,0.1178,0.0481
2020-01-31 09:00:00+00:00,0.1116,0.0457
2020-01-31 09:15:00+00:00,0.1116,0.0457
2020-01-31 09:30:00+00:00,0.1116,0.0457
2020-01-31 09:45:00+00:00,0.1116,0.0457
2020-01-31 10:00:00+00:00,0.1125,0.046
2020-01-31 10:15:00+00:00,0.1125,0.046
2020-01-31 10:30:00+00:00,0.1125,0.046
2020-01-31 10:45:00+00:00,0.1125,0.046
2020-01-31 11:00:00+00:00,0.0943,0.0391
2020-01-31 11:15:00+00:00,0.0943,0.0391
2020-01-31 11:30:00+00:00,0.0943,0.0391
2020-01-31 11:45:00+00:00,0.0943,0.0391
2020-01-31 12:00:00+00:00,0.0965,0.0399
2020-01-31 12:15:00+00:00,0.0965,0.0399
2020-01-31 12:30:00+00:00,0.0965,0.0399
2020-01-31 12:45:00+00:00,0.0965,0.0399
2020-01-31 13:00:00+00:00,0.0969,0.0401
2020-01-31 13:15:00+00:00,0.0969,0.0401
2020-01-31 13:30:00+00:00,0.0969,0.0401
2020-01-31 13:45:00+00:00,0.0969,0.0401
2020-01-31 14:00:00+00:00,0.0995,0.0411
2020-01-31 14:15:00+00:00,0.0995,0.0411
2020-01-31 14:30:00+00:00,0.0995,0.0411
2020-01-31 14:45:00+00:00,0.0995,0.0411
2020-01-31 15:00:00+00:00,0.2725,0.1202
2020-01-31 15:15:00+00:00,0.2725,0.1202
2020-01-31 15:30:00+00:00,0.2725,0.1202
2020-01-31 15:45:00+00:00,0.2725,0.1202
2020-01-31 16:00:00+00:00,0.2867,0.1256
2020-01-31 16:15:00+00:00,0.2867,0.1256
2020-01-31 16:30:00+00:00,0.2867,0.1256
2020-01-31 16:45:00+00:00,0.2867,0.1256
2020-01-31 17:00:00+00:00,0.2949,0.1287
2020-01-31 17:15:00+00:00,0.2949,0.1287
2020-01-31 17:30:00+00:00,0.2949,0.1287
2020-01-31 17:45:00+00:00,0.2949,0.1287
2020-01-31 18:00:00+00:00,0.1058,0.0435
2020-01-31 18:15:00+00:00,0.1058,0.0435
2020-01-31 18:30:00+00:00,0.1058,0.0435
2020-01-31 18:45:00+00:00,0.1058,0.0435
2020-01-31 19:00:00+00:00,0.0871,0.0364
2020-01-31 19:15:00+00:00,0.0871,0.0364
2020-01-31 19:30:00+00:00,0.0871,0.0364
2020-01-31 19:45:00+00:00,0.0871,0.0364
2020-01-31 20:00:00+00:00,0.0775,0.0327
2020-01-31 20:15:00+00:00,0.0775,0.0327
2020-01-31 20:30:00+00:00,0.0775,0.0327
2020-01-31 20:45:00+00:00,0.0775,0.0327
2020-01-31 21:00:00+00:00,0.0751,0.0318
2020-01-31 21:15:00+00:00,0.0751,0.0318
2020-01-31 21:30:00+00:00,0.0751,0.0318
2020-01-31 21:45:00+00:00,0.0751,0.0318
2020-01-31 22:00:00+00:00,0.0671,0.0288
2020-01-31 22:15:00+00:00,0.0671,0.0288
2020-01-31 22:30:00+00:00,0.0671,0.0288
2020-01-31 22:45:00+00:00,0.0671,0.0288
2020-01-31 23:00:00+00:00,0.0246,0.0126
2020-01-31 23:15:00+00:00,0.0246,0.0126
2020-01-31 23:30:00+00:00,0.0246,0.0126
2020-01-31 23:45:00+00:00,0.0246,0.0126
2020-02-01 00:00:00+00:00,0.0244,0.0126
2020-02-01 00:15:00+00:00,0.0244,0.0126
2020-02-01 00:30:00+00:00,0.0244,0.0126
2020-02-01 00:45:00+00:00,0.0244,0.0126
2020-02-01 01:00:00+00:00,0.0226,0.0119
2020-02-01 01:15:00+00:00,0.0226,0.0119
2020-02-01 01:30:00+00:00,0.0226,0.0119
2020-02-01 01:45:00+00:00,0.0226,0.0119
2020-02-01 02:00:00+00:00,0.0195,0.0107
2020-02-01 02:15:00+00:00,0.0195,0.0107
2020-02-01 02:30:00+00:00,0.0195,0.0107
2020-02-01 02:45:00+00:00,0.0195,0.0107
2020-02-01 03:00:00+00:00,0.0202,0.0109
2020-02-01 03:15:00+00:00,0.0202,0.0109
2020-02-01 03:30:00+00:00,0.0202,0.0109
2020-02-01 03:45:00+00:00,0.0202,0.0109
2020-02-01 04:00:00+00:00,0.0184,0.0103
2020-02-01 04:15:00+00:00,0.0184,0.0103
2020-02-01 04:30:00+00:00,0.0184,0.0103
2020-02-01 04:45:00+00:00,0.0184,0.0103
2020-02-01 05:00:00+00:00,0.0245,0.0126
2020-02-01 05:15:00+00:00,0.0245,0.0126
2020-02-01 05:30:00+00:00,0.0245,0.0126
2020-02-01 05:45:00+00:00,0.0245,0.0126
2020-02-01 06:00:00+00:00,0.0457,0.0206
2020-02-01 06:15:00+00:00,0.0457,0.0206
2020-02-01 06:30:00+00:00,0.0457,0.0206
2020-02-01 06:45:00+00:00,0.0457,0.0206
2020-02-01 07:00:00+00:00,0.0596,0.0259
2020-02-01 07:15:00+00:00,0.0596,0.0259
2020-02-01 07:30:00+00:00,0.0596,0.0259
2020-02-01 07:45:00+00:00,0.0596,0.0259
2020-02-01 08:00:00+00:00,0.0611,0.0265
2020-02-01 08:15:00+00:00,0.0611,0.0265
2020-02-01 08:30:00+00:00,0.0611,0.0265
2020-02-01 08:45:00+00:00,0.0611,0.0265
2020-02-01 09:00:00+00:00,0.0612,0.0265
2020-02-01 09:15:00+00:00,0.0612,0.0265
2020-02-01 09:30:00+00:00,0.0612,0.0265
2020-02-01 09:45:00+00:00,0.0612,0.0265
2020-02-01 10:00:00+00:00,0.0606,0.0263
2020-02-01 10:15:00+00:00,0.0606,0.0263
2020-02-01 10:30:00+00:00,0.0606,0.0263
2020-02-01 10:45:00+00:00,0.0606,0.0263
2020-02-01 11:00:00+00:00,0.0596,0.0259
2020-02-01 11:15:00+00:00,0.0596,0.0259
2020-02-01 11:30:00+00:00,0.0596,0.0259
2020-02-01 11:45:00+00:00,0.0596,0.0259
2020-02-01 12:00:00+00:00,0.0605,0.0263
2020-02-01 12:15:00+00:00,0.0605,0.0263
2020-02-01 12:30:00+00:00,0.0605,0.0263
2020-02-01 12:45:00+00:00,0.0605,0.0263
2020-02-01 13:00:00+00:00,0.0573,0.0251
2020-02-01 13:15:00+00:00,0.0573,0.0251
2020-02-01 13:30:00+00:00,0.0573,0.0251
2020-02-01 13:45:00+00:00,0.0573,0.0251
2020-02-01 14:00:00+00:00,0.0522,0.0231
2020-02-01 14:15:00+00:00,0.0522,0.0231
2020-02-01 14:30:00+00:00,0.0522,0.0231
2020-02-01 14:45:00+00:00,0.0522,0.0231
2020-02-01 15:00:00+00:00,0.235,0.1059
2020-02-01 15:15:00+00:00,0.235,0.1059
2020-02-01 15:30:00+00:00,0.235,0.1059
2020-02-01 15:45:00+00:00,0.235,0.1059
2020-02-01 16:00:00+00:00,0.2443,0.1094
2020-02-01 16:15:00+00:00,0.2443,0.1094
2020-02-01 16:30:00+00:00,0.2443,0.1094
2020-02-01 16:45:00+00:00,0.2443,0.1094
2020-02-01 17:00:00+00:00,0.2447,0.1096
2020-02-01 17:15:00+00:00,0.2447,0.1096
2020-02-01 17:30:00+00:00,0.2447,0.1096
2020-02-01 17:45:00+00:00,0.2447,0.1096
2020-02-01 18:00:00+00:00,0.0644,0.0277
2020-02-01 18:15:00+00:00,0.0644,0.0277
2020-02-01 18:30:00+00:00,0.0644,0.0277
2020-02-01 18:45:00+00:00,0.0644,0.0277
2020-02-01 19:00:00+00:00,0.0254,0.0129
2020-02-01 19:15:00+00:00,0.0254,0.0129
2020-02-01 19:30:00+00:00,0.0254,0.0129
2020-02-01 19:45:00+00:00,0.0254,0.0129
2020-02-01 20:00:00+00:00,0.0224,0.0118
2020-02-01 20:15:00+00:00,0.0224,0.0118
2020-02-01 20:30:00+00:00,0.0224,0.0118
2020-02-01 20:45:00+00:00,0.0224,0.0118
2020-02-01 21:00:00+00:00,0.0244,0.0125
2020-02-01 21:15:00+00:00,0.0244,0.0125
2020-02-01 21:30:00+00:00,0.0244,0.0125
2020-02-01 21:45:00+00:00,0.0244,0.0125
2020-02-01 22:00:00+00:00,-0.0035,0.0019
2020-02-01 22:15:00+00:00,-0.0035,0.0019
2020-02-01 22:30:00+00:00,-0.0035,0.0019
2020-02-01 22:45:00+00:00,-0.0035,0.0019
2020-02-01 23:00:00+00:00,0.012,0.0078
2020-02-01 23:15:00+00:00,0.012,0.0078
2020-02-01 23:30:00+00:00,0.012,0.0078
2020-02-01 23:45:00+00:00,0.012,0.0078
2020-02-02 00:00:00+00:00,-0.0008,0.0029
2020-02-02 00:15:00+00:00,-0.0008,0.0029
2020-02-02 00:30:00+00:00,-0.0008,0.0029
2020-02-02 00:45:00+00:00,-0.0008,0.0029
2020-02-02 01:00:00+00:00,-0.018,0.0
2020-02-02 01:15:00+00:00,-0.018,0.0
2020-02-02 01:30:00+00:00,-0.018,0.0
2020-02-02 01:45:00+00:00,-0.018,0.0
2020-02-02 02:00:00+00:00,-0.0048,0.0014
2020-02-02 02:15:00+00:00,-0.0048,0.0014
2020-02-02 02:30:00+00:00,-0.0048,0.0014
2020-02-02 02:45:00+00:00,-0.0048,0.0014
2020-02-02 03:00:00+00:00,0.0095,0.0069
2020-02-02 03:15:00+00:00,0.0095,0.0069
2020-02-02 03:30:00+00:00,0.0095,0.0069
2020-02-02 03:45:00+00:00,0.0095,0.0069
2020-02-02 04:00:00+00:00,0.0114,0.0076
2020-02-02 04:15:00+00:00,0.0114,0.0076
2020-02-02 04:30:00+00:00,0.0114,0.0076
2020-02-02 04:45:00+00:00,0.0114,0.0076
2020-02-02 05:00:00+00:00,0.0119,0.0078
2020-02-02 05:15:00+00:00,0.0119,0.0078
2020-02-02 05:30:00+00:00,0.0119,0.0078
2020-02-02 05:45:00+00:00,0.0119,0.0078
2020-02-02 06:00:00+00:00,0.0246,0.0126
2020-02-02 06:15:00+00:00,0.0246,0.0126
2020-02-02 06:30:00+00:00,0.0246,0.0126
2020-02-02 06:45:00+00:00,0.0246,0.0126
2020-02-02 07:00:00+00:00,0.057,0.0249
2020-02-02 07:15:00+00:00,0.057,0.0249
2020-02-02 07:30:00+00:00,0.057,0.0249
2020-02-02 07:45:00+00:00,0.057,0.0249
2020-02-02 08:00:00+00:00,0.0856,0.0358
2020-02-02 08:15:00+00:00,0.0856,0.0358
2020-02-02 08:30:00+00:00,0.0856,0.0358
2020-02-02 08:45:00+00:00,0.0856,0.0358
2020-02-02 09:00:00+00:00,0.0922,0.0383
2020-02-02 09:15:00+00:00,0.0922,0.0383
2020-02-02 09:30:00+00:00,0.0922,0.0383
2020-02-02 09:45:00+00:00,0.0922,0.0383
2020-02-02 10:00:00+00:00,0.0979,0.0405
2020-02-02 10:15:00+00:00,0.0979,0.0405
2020-02-02 10:30:00+00:00,0.0979,0.0405
2020-02-02 10:45:00+00:00,0.0979,0.0405
2020-02-02 11:00:00+00:00,0.1119,0.0458
2020-02-02 11:15:00+00:00,0.1119,0.0458
2020-02-02 11:30:00+00:00,0.1119,0.0458
2020-02-02 11:45:00+00:00,0.1119,0.0458
2020-02-02 12:00:00+00:00,0.1078,0.0442
2020-02-02 12:15:00+00:00,0.1078,0.0442
2020-02-02 12:30:00+00:00,0.1078,0.0442
2020-02-02 12:45:00+00:00,0.1078,0.0442
2020-02-02 13:00:00+00:00,0.1087,0.0446
2020-02-02 13:15:00+00:00,0.1087,0.0446
2020-02-02 13:30:00+00:00,0.1087,0.0446
2020-02-02 13:45:00+00:00,0.1087,0.0446
2020-02-02 14:00:00+00:00,0.1099,0.045
2020-02-02 14:15:00+00:00,0.1099,0.045
2020-02-02 14:30:00+00:00,0.1099,0.045
2020-02-02 14:45:00+00:00,0.1099,0.045
2020-02-02 15:00:00+00:00,0.2744,0.1209
2020-02-02 15:15:00+00:00,0.2744,0.1209
2020-02-02 15:30:00+00:00,0.2744,0.1209
2020-02-02 15:45:00+00:00,0.2744,0.1209
2020-02-02 16:00:00+00:00,0.3029,0.1318
2020-02-02 16:15:00+00:00,0.3029,0.1318
2020-02-02 16:30:00+00:00,0.3029,0.1318
2020-02-02 16:45:00+00:00,0.3029,0.1318
2020-02-02 17:00:00+00:00,0.3041,0.1322
2020-02-02 17:15:00+00:00,0.3041,0.1322
2020-02-02 17:30:00+00:00,0.3041,0.1322
2020-02-02 17:45:00+00:00,0.3041,0.1322
2020-02-02 18:00:00+00:00,0.1167,0.0476
2020-02-02 18:15:00+00:00,0.1167,0.0476
2020-02-02 18:30:00+00:00,0.1167,0.0476
2020-02-02 18:45:00+00:00,0.1167,0.0476
2020-02-02 19:00:00+00:00,0.092,0.0382
2020-02-02 19:15:00+00:00,0.092,0.0382
2020-02-02 19:30:00+00:00,0.092,0.0382
2020-02-02 19:45:00+00:00,0.092,0.0382
2020-02-02 20:00:00+00:00,0.0793,0.0334
2020-02-02 20:15:00+00:00,0.0793,0.0334
2020-02-02 20:30:00+00:00,0.0793,0.0334
2020-02-02 20:45:00+00:00,0.0793,0.0334
2020-02-02 21:00:00+00:00,0.084,0.0352
2020-02-02 21:15:00+00:00,0.084,0.0352
2020-02-02 21:30:00+00:00,0.084,0.0352
2020-02-02 21:45:00+00:00,0.084,0.0352
2020-02-02 22:00:00+00:00,0.0678,0.029
2020-02-02 22:15:00+00:00,0.0678,0.029
2020-02-02 22:30:00+00:00,0.0678,0.029
2020-02-02 22:45:00+00:00,0.0678,0.029
2020-02-02 23:00:00+00:00,0.0642,0.0277
2020-02-02 23:15:00+00:00,0.0642,0.0277
2020-02-02 23:30:00+00:00,0.0642,0.0277
2020-02-02 23:45:00+00:00,0.0642,0.0277
2020-02-03 00:00:00+00:00,0.0633,0.0273
2020-02-03 00:15:00+00:00,0.0633,0.0273
2020-02-03 00:30:00+00:00,0.0633,0.0273
2020-02-03 00:45:00+00:00,0.0633,0.0273
2020-02-03 01:00:00+00:00,0.0603,0.0262
2020-02-03 01:15:00+00:00,0.0603,0.0262
2020-02-03 01:30:00+00:00,0.0603,0.0262
2020-02-03 01:45:00+00:00,0.0603,0.0262
2020-02-03 02:00:00+00:00,0.0477,0.0214
2020-02-03 02:15:00+00:00,0.0477,0.0214
2020-02-03 02:30:00+00:00,0.0477,0.0214
2020-02-03 02:45:00+00:00,0.0477,0.0214
2020-02-03 03:00:00+00:00,0.0575,0.0251
2020-02-03 03:15:00+00:00,0.0575,0.0251
2020-02-03 03:30:00+00:00,0.0575,0.0251
2020-02-03 03:45:00+00:00,0.0575,0.0251
2020-02-03 04:00:00+00:00,0.0595,0.0259
2020-02-03 04:15:00+00:00,0.0595,0.0259
2020-02-03 04:30:00+00:00,0.0595,0.0259
2020-02-03 04:45:00+00:00,0.0595,0.0259
2020-02-03 05:00:00+00:00,0.092,0.0382
2020-02-03 05:15:00+00:00,0.092,0.0382
2020-02-03 05:30:00+00:00,0.092,0.0382
2020-02-03 05:45:00+00:00,0.092,0.0382
2020-02-03 06:00:00+00:00,0.1156,0.0472
2020-02-03 06:15:00+00:00,0.1156,0.0472
2020-02-03 06:30:00+00:00,0.1156,0.0472
2020-02-03 06:45:00+00:00,0.1156,0.0472
2020-02-03 07:00:00+00:00,0.1243,0.0505
2020-02-03 07:15:00+00:00,0.1243,0.0505
2020-02-03 07:30:00+00:00,0.1243,0.0505
2020-02-03 07:45:00+00:00,0.1243,0.0505
2020-02-03 08:00:00+00:00,0.1225,0.0498
2020-02-03 08:15:00+00:00,0.1225,0.0498
2020-02-03 08:30:00+00:00,0.1225,0.0498
2020-02-03 08:45:00+00:00,0.1225,0.0498
2020-02-03 09:00:00+00:00,0.1132,0.0463
2020-02-03 09:15:00+00:00,0.1132,0.0463
2020-02-03 09:30:00+00:00,0.1132,0.0463
2020-02-03 09:45:00+00:00,0.1132,0.0463
2020-02-03 10:00:00+00:00,0.1068,0.0439
2020-02-03 10:15:00+00:00,0.1068,0.0439
2020-02-03 10:30:00+00:00,0.1068,0.0439
2020-02-03 10:45:00+00:00,0.1068,0.0439
2020-02-03 11:00:00+00:00,0.0971,0.0402
2020-02-03 11:15:00+00:00,0.0971,0.0402
2020-02-03 11:30:00+00:00,0.0971,0.0402
2020-02-03 11:45:00+00:00,0.0971,0.0402
2020-02-03 12:00:00+00:00,0.0953,0.0395
2020-02-03 12:15:00+00:00,0.0953,0.0395
2020-02-03 12:30:00+00:00,0.0953,0.0395
2020-02-03 12:45:00+00:00,0.0953,0.0395
2020-02-03 13:00:00+00:00,0.0962,0.0398
2020-02-03 13:15:00+00:00,0.0962,0.0398
2020-02-03 13:30:00+00:00,0.0962,0.0398
2020-02-03 13:45:00+00:00,0.0962,0.0398
2020-02-03 14:00:00+00:00,0.0951,0.0394
2020-02-03 14:15:00+00:00,0.0951,0.0394
2020-02-03 14:30:00+00:00,0.0951,0.0394
2020-02-03 14:45:00+00:00,0.0951,0.0394
2020-02-03 15:00:00+00:00,0.2848,0.1249
2020-02-03 15:15:00+00:00,0.2848,0.1249
2020-02-03 15:30:00+00:00,0.2848,0.1249
2020-02-03 15:45:00+00:00,0.2848,0.1249
2020-02-03 16:00:00+00:00,0.2971,0.1295
2020-02-03 16:15:00+00:00,0.2971,0.1295
2020-02-03 16:30:00+00:00,0.2971,0.1295
2020-02-03 16:45:00+00:00,0.2971,0.1295
2020-02-03 17:00:00+00:00,0.2972,0.1296
2020-02-03 17:15:00+00:00,0.2972,0.1296
2020-02-03 17:30:00+00:00,0.2972,0.1296
2020-02-03 17:45:00+00:00,0.2972,0.1296
2020-02-03 18:00:00+00:00,0.1158,0.0473
2020-02-03 18:15:00+00:00,0.1158,0.0473
2020-02-03 18:30:00+00:00,0.1158,0.0473
2020-02-03 18:45:00+00:00,0.1158,0.0473
2020-02-03 19:00:00+00:00,0.1019,0.042
2020-02-03 19:15:00+00:00,0.1019,0.042
2020-02-03 19:30:00+00:00,0.1019,0.042
2020-02-03 19:45:00+00:00,0.1019,0.042
2020-02-03 20:00:00+00:00,0.0923,0.0383
2020-02-03 20:15:00+00:00,0.0923,0.0383
2020-02-03 20:30:00+00:00,0.0923,0.0383
2020-02-03 20:45:00+00:00,0.0923,0.0383
2020-02-03 21:00:00+00:00,0.0922,0.0383
2020-02-03 21:15:00+00:00,0.0922,0.0383
2020-02-03 21:30:00+00:00,0.0922,0.0383
2020-02-03 21:45:00+00:00,0.0922,0.0383
2020-02-03 22:00:00+00:00,0.0863,0.0361
2020-02-03 22:15:00+00:00,0.0863,0.0361
2020-02-03 22:30:00+00:00,0.0863,0.0361
2020-02-03 22:45:00+00:00,0.0863,0.0361
2020-02-03 23:00:00+00:00,0.0763,0.0323
2020-02-03 23:15:00+00:00,0.0763,0.0323
2020-02-03 23:30:00+00:00,0.0763,0.0323
2020-02-03 23:45:00+00:00,0.0763,0.0323
2020-02-04 00:00:00+00:00,0.0679,0.0291
2020-02-04 00:15:00+00:00,0.0679,0.0291
2020-02-04 00:30:00+00:00,0.0679,0.0291
2020-02-04 00:45:00+00:00,0.0679,0.0291
2020-02-04 01:00:00+00:00,0.065,0.028
2020-02-04 01:15:00+00:00,0.065,0.028
2020-02-04 01:30:00+00:00,0.065,0.028
2020-02-04 01:45:00+00:00,0.065,0.028
2020-02-04 02:00:00+00:00,0.0568,0.0248
2020-02-04 02:15:00+00:00,0.0568,0.0248
2020-02-04 02:30:00+00:00,0.0568,0.0248
2020-02-04 02:45:00+00:00,0.0568,0.0248
2020-02-04 03:00:00+00:00,0.0579,0.0253
2020-02-04 03:15:00+00:00,0.0579,0.0253
2020-02-04 03:30:00+00:00,0.0579,0.0253
2020-02-04 03:45:00+00:00,0.0579,0.0253
2020-02-04 04:00:00+00:00,0.0641,0.0276
2020-02-04 04:15:00+00:00,0.0641,0.0276
2020-02-04 04:30:00+00:00,0.0641,0.0276
2020-02-04 04:45:00+00:00,0.0641,0.0276
2020-02-04 05:00:00+00:00,0.0866,0.0362
2020-02-04 05:15:00+00:00,0.0866,0.0362
2020-02-04 05:30:00+00:00,0.0866,0.0362
2020-02-04 05:45:00+00:00,0.0866,0.0362
2020-02-04 06:00:00+00:00,0.0986,0.0408
2020-02-04 06:15:00+00:00,0.0986,0.0408
2020-02-04 06:30:00+00:00,0.0986,0.0408
2020-02-04 06:45:00+00:00,0.0986,0.0408
2020-02-04 07:00:00+00:00,0.1119,0.0458
2020-02-04 07:15:00+00:00,0.1119,0.0458
2020-02-04 07:30:00+00:00,0.1119,0.0458
2020-02-04 07:45:00+00:00,0.1119,0.0458
2020-02-04 08:00:00+00:00,0.1081,0.0443
2020-02-04 08:15:00+00:00,0.1081,0.0443
2020-02-04 08:30:00+00:00,0.1081,0.0443
2020-02-04 08:45:00+00:00,0.1081,0.0443
2020-02-04 09:00:00+00:00,0.0991,0.0409
2020-02-04 09:15:00+00:00,0.0991,0.0409
2020-02-04 09:30:00+00:00,0.0991,0.0409
2020-02-04 09:45:00+00:00,0.0991,0.0409
2020-02-04 10:00:00+00:00,0.0969,0.0401
2020-02-04 10:15:00+00:00,0.0969,0.0401
2020-02-04 10:30:00+00:00,0.0969,0.0401
2020-02-04 10:45:00+00:00,0.0969,0.0401
2020-02-04 11:00:00+00:00,0.092,0.0383
2020-02-04 11:15:00+00:00,0.092,0.0383
2020-02-04 11:30:00+00:00,0.092,0.0383
2020-02-04 11:45:00+00:00,0.092,0.0383
2020-02-04 12:00:00+00:00,0.0904,0.0376
2020-02-04 12:15:00+00:00,0.0904,0.0376
2020-02-04 12:30:00+00:00,0.0904,0.0376
2020-02-04 12:45:00+00:00,0.0904,0.0376
2020-02-04 13:00:00+00:00,0.0919,0.0382
2020-02-04 13:15:00+00:00,0.0919,0.0382
2020-02-04 13:30:00+00:00,0.0919,0.0382
2020-02-04 13:45:00+00:00,0.0919,0.0382
2020-02-04 14:00:00+00:00,0.097,0.0401
